AAPL,1/9/2013,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2013-01-08%20until%3A2013-01-10&src=typd&vertical=default&f=tweets&lang=en
AAPL,5/15/2009,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2009-05-14%20until%3A2009-05-16&src=typd&vertical=default&f=tweets&lang=en
AAPL,1/7/2013,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2013-01-06%20until%3A2013-01-08&src=typd&vertical=default&f=tweets&lang=en
AAPL,7/3/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-07-02%20until%3A2012-07-04&src=typd&vertical=default&f=tweets&lang=en
AAPL,1/1/2013,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-12-31%20until%3A2013-01-02&src=typd&vertical=default&f=tweets&lang=en
AAPL,1/2/2013,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2013-01-01%20until%3A2013-01-03&src=typd&vertical=default&f=tweets&lang=en
AAPL,6/29/2010,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2010-06-28%20until%3A2010-06-30&src=typd&vertical=default&f=tweets&lang=en
AAPL,10/15/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-10-14%20until%3A2012-10-16&src=typd&vertical=default&f=tweets&lang=en
AAPL,6/27/2010,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2010-06-26%20until%3A2010-06-28&src=typd&vertical=default&f=tweets&lang=en
AAPL,1/20/2013,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2013-01-19%20until%3A2013-01-21&src=typd&vertical=default&f=tweets&lang=en
AAPL,3/31/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-03-30%20until%3A2012-04-01&src=typd&vertical=default&f=tweets&lang=en
AAPL,10/9/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-10-08%20until%3A2012-10-10&src=typd&vertical=default&f=tweets&lang=en
AAPL,1/17/2013,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2013-01-16%20until%3A2013-01-18&src=typd&vertical=default&f=tweets&lang=en
AAPL,3/14/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-03-13%20until%3A2012-03-15&src=typd&vertical=default&f=tweets&lang=en
AAPL,3/7/2010,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2010-03-06%20until%3A2010-03-08&src=typd&vertical=default&f=tweets&lang=en
AAPL,9/14/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-09-13%20until%3A2012-09-15&src=typd&vertical=default&f=tweets&lang=en
AAPL,9/13/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-09-12%20until%3A2012-09-14&src=typd&vertical=default&f=tweets&lang=en
AAPL,9/20/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-09-19%20until%3A2012-09-21&src=typd&vertical=default&f=tweets&lang=en
AAPL,9/28/2009,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2009-09-27%20until%3A2009-09-29&src=typd&vertical=default&f=tweets&lang=en
AAPL,9/17/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-09-16%20until%3A2012-09-18&src=typd&vertical=default&f=tweets&lang=en
AAPL,10/15/2009,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2009-10-14%20until%3A2009-10-16&src=typd&vertical=default&f=tweets&lang=en
AAPL,10/4/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-10-03%20until%3A2012-10-05&src=typd&vertical=default&f=tweets&lang=en
AAPL,12/18/2009,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2009-12-17%20until%3A2009-12-19&src=typd&vertical=default&f=tweets&lang=en
AAPL,3/26/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-03-25%20until%3A2012-03-27&src=typd&vertical=default&f=tweets&lang=en
AAPL,2/15/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-02-14%20until%3A2012-02-16&src=typd&vertical=default&f=tweets&lang=en
AAPL,3/8/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-03-07%20until%3A2012-03-09&src=typd&vertical=default&f=tweets&lang=en
AAPL,3/13/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-03-12%20until%3A2012-03-14&src=typd&vertical=default&f=tweets&lang=en
AAPL,10/8/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-10-07%20until%3A2012-10-09&src=typd&vertical=default&f=tweets&lang=en
AAPL,3/23/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-03-22%20until%3A2012-03-24&src=typd&vertical=default&f=tweets&lang=en
AAPL,10/24/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-10-23%20until%3A2012-10-25&src=typd&vertical=default&f=tweets&lang=en
AAPL,4/13/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-04-12%20until%3A2012-04-14&src=typd&vertical=default&f=tweets&lang=en
AAPL,6/7/2010,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2010-06-06%20until%3A2010-06-08&src=typd&vertical=default&f=tweets&lang=en
AAPL,10/30/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-10-29%20until%3A2012-10-31&src=typd&vertical=default&f=tweets&lang=en
AAPL,6/11/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-06-10%20until%3A2012-06-12&src=typd&vertical=default&f=tweets&lang=en
AAPL,11/29/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-11-28%20until%3A2012-11-30&src=typd&vertical=default&f=tweets&lang=en
AAPL,5/11/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-05-10%20until%3A2012-05-12&src=typd&vertical=default&f=tweets&lang=en
AAPL,11/7/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-11-06%20until%3A2012-11-08&src=typd&vertical=default&f=tweets&lang=en
AAPL,10/25/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-10-24%20until%3A2012-10-26&src=typd&vertical=default&f=tweets&lang=en
AAPL,4/19/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-04-18%20until%3A2012-04-20&src=typd&vertical=default&f=tweets&lang=en
AAPL,10/29/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-10-28%20until%3A2012-10-30&src=typd&vertical=default&f=tweets&lang=en
AAPL,10/26/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-10-25%20until%3A2012-10-27&src=typd&vertical=default&f=tweets&lang=en
AAPL,11/13/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-11-12%20until%3A2012-11-14&src=typd&vertical=default&f=tweets&lang=en
AAPL,10/21/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-10-20%20until%3A2012-10-22&src=typd&vertical=default&f=tweets&lang=en
AAPL,11/8/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-11-07%20until%3A2012-11-09&src=typd&vertical=default&f=tweets&lang=en
AAPL,11/20/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-11-19%20until%3A2012-11-21&src=typd&vertical=default&f=tweets&lang=en
AAPL,11/27/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-11-26%20until%3A2012-11-28&src=typd&vertical=default&f=tweets&lang=en
