Ticker,date2,Company Name
A,11/19/2012,AGILENT TECHNOLOGIES INC
A,5/15/2012,AGILENT TECHNOLOGIES INC
A,1/5/2013,AGILENT TECHNOLOGIES INC
A,10/20/2012,AGILENT TECHNOLOGIES INC
A,2/9/2009,AGILENT TECHNOLOGIES INC
AA,1/9/2013,ALCOA INC
AA,12/17/2012,ALCOA INC
AA,1/8/2013,ALCOA INC
AA,9/18/2012,ALCOA INC
AA,10/9/2012,ALCOA INC
AA,10/4/2012,ALCOA INC
AA,9/26/2012,ALCOA INC
AA,11/20/2012,ALCOA INC
AA,9/14/2012,ALCOA INC
AA,10/10/2012,ALCOA INC
AA,10/8/2012,ALCOA INC
AA,6/24/2010,ALCOA INC
AA,12/5/2008,ALCOA INC
AA,11/24/2008,ALCOA INC
AA,11/23/2008,ALCOA INC
AA,4/12/2012,ALCOA INC
AA,11/26/2008,ALCOA INC
AA,12/9/2008,ALCOA INC
AAP,11/29/2012,ADVANCE AUTO PARTS INC
AAPL,1/4/2013,APPLE INC
AAPL,12/31/2012,APPLE INC
AAPL,12/26/2012,APPLE INC
AAPL,12/19/2012,APPLE INC
AAPL,6/7/2012,APPLE INC
AAPL,12/11/2012,APPLE INC
AAPL,12/14/2012,APPLE INC
AAPL,11/28/2012,APPLE INC
AAPL,11/15/2012,APPLE INC
AAPL,10/19/2012,APPLE INC
AAPL,11/23/2012,APPLE INC
AAPL,10/31/2012,APPLE INC
AAPL,5/16/2012,APPLE INC
AAPL,5/4/2012,APPLE INC
AAPL,5/2/2012,APPLE INC
AAPL,12/17/2008,APPLE INC
AAPL,10/10/2012,APPLE INC
AAPL,4/27/2012,APPLE INC
AAPL,6/17/2010,APPLE INC
AAPL,4/20/2012,APPLE INC
AAPL,5/18/2012,APPLE INC
AAPL,11/21/2012,APPLE INC
AAPL,12/23/2012,APPLE INC
AAPL,9/8/2010,APPLE INC
AAPL,12/6/2012,APPLE INC
AAPL,12/13/2012,APPLE INC
AAPL,1/9/2013,APPLE INC
AAPL,5/15/2009,APPLE INC
AAPL,1/7/2013,APPLE INC
AAPL,7/3/2012,APPLE INC
AAPL,1/1/2013,APPLE INC
AAPL,1/2/2013,APPLE INC
AAPL,6/29/2010,APPLE INC
AAPL,10/15/2012,APPLE INC
AAPL,6/27/2010,APPLE INC
AAPL,1/20/2013,APPLE INC
AAPL,3/31/2012,APPLE INC
AAPL,10/9/2012,APPLE INC
AAPL,1/17/2013,APPLE INC
AAPL,3/14/2012,APPLE INC
AAPL,3/7/2010,APPLE INC
AAPL,9/14/2012,APPLE INC
AAPL,9/13/2012,APPLE INC
AAPL,9/20/2012,APPLE INC
AAPL,9/28/2009,APPLE INC
AAPL,9/17/2012,APPLE INC
AAPL,10/15/2009,APPLE INC
AAPL,10/4/2012,APPLE INC
AAPL,12/18/2009,APPLE INC
AAPL,3/26/2012,APPLE INC
AAPL,2/15/2012,APPLE INC
AAPL,3/8/2012,APPLE INC
AAPL,3/13/2012,APPLE INC
AAPL,10/8/2012,APPLE INC
AAPL,3/23/2012,APPLE INC
AAPL,10/24/2012,APPLE INC
AAPL,4/13/2012,APPLE INC
AAPL,6/7/2010,APPLE INC
AAPL,10/30/2012,APPLE INC
AAPL,6/11/2012,APPLE INC
AAPL,11/29/2012,APPLE INC
AAPL,5/11/2012,APPLE INC
AAPL,11/7/2012,APPLE INC
AAPL,10/25/2012,APPLE INC
AAPL,4/19/2012,APPLE INC
AAPL,10/29/2012,APPLE INC
AAPL,10/26/2012,APPLE INC
AAPL,11/13/2012,APPLE INC
AAPL,10/21/2012,APPLE INC
AAPL,11/8/2012,APPLE INC
AAPL,11/20/2012,APPLE INC
AAPL,11/27/2012,APPLE INC
AAPL,12/1/2012,APPLE INC
AAPL,10/12/2012,APPLE INC
AAPL,10/16/2012,APPLE INC
AAPL,12/2/2010,APPLE INC
AAPL,5/10/2012,APPLE INC
AAPL,12/4/2012,APPLE INC
AAPL,5/21/2012,APPLE INC
AAPL,10/2/2012,APPLE INC
AAPL,10/16/2009,APPLE INC
AAPL,12/10/2012,APPLE INC
AAPL,8/8/2010,APPLE INC
AAPL,12/16/2012,APPLE INC
AAPL,6/9/2011,APPLE INC
AAPL,6/20/2012,APPLE INC
AAPL,5/28/2009,APPLE INC
AAPL,7/9/2012,APPLE INC
AAPL,1/10/2013,APPLE INC
AAPL,6/25/2012,APPLE INC
AAPL,7/13/2012,APPLE INC
AAPL,1/3/2013,APPLE INC
AAPL,12/27/2012,APPLE INC
AAPL,1/6/2013,APPLE INC
AAPL,12/24/2012,APPLE INC
AAPL,6/18/2012,APPLE INC
AAPL,9/4/2012,APPLE INC
AAPL,9/7/2012,APPLE INC
AAPL,8/28/2012,APPLE INC
AAPL,9/5/2012,APPLE INC
AAPL,9/4/2009,APPLE INC
AAPL,9/10/2012,APPLE INC
AAPL,8/27/2012,APPLE INC
AAPL,8/24/2012,APPLE INC
AAPL,1/30/2013,APPLE INC
AAPL,8/3/2012,APPLE INC
AAPL,9/25/2012,APPLE INC
AAPL,8/31/2012,APPLE INC
AAPL,8/8/2012,APPLE INC
AAPL,8/16/2012,APPLE INC
AAPL,10/1/2011,APPLE INC
AAPL,1/29/2013,APPLE INC
AAPL,10/13/2011,APPLE INC
AAPL,8/22/2012,APPLE INC
AAPL,10/25/2011,APPLE INC
AAPL,8/23/2012,APPLE INC
AAPL,2/10/2013,APPLE INC
AAPL,1/28/2013,APPLE INC
AAPL,3/20/2012,APPLE INC
AAPL,2/4/2012,APPLE INC
AAPL,8/29/2012,APPLE INC
AAPL,1/24/2012,APPLE INC
AAPL,9/11/2012,APPLE INC
AAPL,8/20/2012,APPLE INC
AAPL,8/26/2012,APPLE INC
AAPL,2/14/2012,APPLE INC
AAPL,9/12/2012,APPLE INC
AAPL,10/24/2009,APPLE INC
AAPL,10/1/2012,APPLE INC
AAPL,9/15/2012,APPLE INC
AAPL,2/2/2013,APPLE INC
AAPL,8/15/2012,APPLE INC
AAPL,2/6/2013,APPLE INC
AAPL,9/18/2012,APPLE INC
AAPL,3/9/2012,APPLE INC
AAPL,9/26/2012,APPLE INC
AAPL,9/24/2012,APPLE INC
AAPL,9/19/2012,APPLE INC
AAPL,2/22/2012,APPLE INC
AAPL,9/27/2012,APPLE INC
AAPL,12/8/2008,APPLE INC
AAPL,9/28/2012,APPLE INC
AAPL,10/29/2009,APPLE INC
AAPL,10/11/2012,APPLE INC
AAPL,10/5/2012,APPLE INC
AAPL,10/3/2012,APPLE INC
AAPL,10/18/2012,APPLE INC
AAPL,4/14/2012,APPLE INC
AAPL,12/22/2009,APPLE INC
AAPL,10/28/2012,APPLE INC
AAPL,11/9/2012,APPLE INC
AAPL,11/14/2012,APPLE INC
AAPL,6/24/2010,APPLE INC
AAPL,11/19/2012,APPLE INC
AAPL,11/2/2012,APPLE INC
AAPL,11/5/2012,APPLE INC
AAPL,5/17/2012,APPLE INC
AAPL,10/22/2012,APPLE INC
AAPL,8/9/2012,APPLE INC
AAPL,8/14/2012,APPLE INC
AAPL,1/31/2013,APPLE INC
AAPL,8/6/2012,APPLE INC
AAPL,4/25/2012,APPLE INC
AAPL,11/1/2012,APPLE INC
AAPL,8/21/2012,APPLE INC
AAPL,7/28/2009,APPLE INC
AAPL,10/4/2011,APPLE INC
AAPL,7/23/2012,APPLE INC
AAPL,4/30/2012,APPLE INC
AAPL,5/14/2010,APPLE INC
AAPL,10/23/2012,APPLE INC
AAPL,4/23/2012,APPLE INC
AAPL,5/15/2012,APPLE INC
AAPL,11/12/2012,APPLE INC
AAPL,4/24/2012,APPLE INC
AAPL,5/3/2012,APPLE INC
AAPL,11/6/2012,APPLE INC
AAPL,11/16/2012,APPLE INC
AAPL,4/18/2012,APPLE INC
AAPL,11/4/2012,APPLE INC
AAPL,5/20/2012,APPLE INC
AAPL,11/26/2012,APPLE INC
AAPL,12/3/2012,APPLE INC
AAPL,7/7/2010,APPLE INC
AAPL,12/15/2012,APPLE INC
AAPL,5/30/2012,APPLE INC
AAPL,12/30/2012,APPLE INC
AAPL,7/18/2010,APPLE INC
AAPL,12/5/2012,APPLE INC
AAPL,5/23/2012,APPLE INC
AAPL,11/30/2012,APPLE INC
AAPL,2/6/2010,APPLE INC
AAPL,8/5/2010,APPLE INC
AAPL,12/12/2012,APPLE INC
AAPL,7/5/2012,APPLE INC
AAPL,12/7/2012,APPLE INC
AAPL,7/22/2011,APPLE INC
AAPL,6/13/2012,APPLE INC
AAPL,1/18/2013,APPLE INC
AAPL,12/18/2012,APPLE INC
AAPL,7/2/2012,APPLE INC
AAPL,6/21/2012,APPLE INC
AAPL,12/20/2012,APPLE INC
AAPL,3/2/2009,APPLE INC
AAPL,6/18/2009,APPLE INC
AAPL,11/17/2010,APPLE INC
AAPL,7/31/2012,APPLE INC
AAPL,6/22/2012,APPLE INC
AAPL,12/29/2012,APPLE INC
AAPL,6/27/2012,APPLE INC
AAPL,2/11/2013,APPLE INC
AAPL,1/24/2013,APPLE INC
AAPL,2/23/2011,APPLE INC
AAPL,11/30/2010,APPLE INC
AAPL,1/11/2013,APPLE INC
AAPL,1/8/2013,APPLE INC
AAPL,1/21/2013,APPLE INC
AAPL,12/21/2012,APPLE INC
AAPL,7/18/2012,APPLE INC
AAPL,1/19/2013,APPLE INC
AAPL,7/24/2012,APPLE INC
AAPL,6/15/2012,APPLE INC
AAPL,1/5/2013,APPLE INC
AAPL,12/17/2012,APPLE INC
AAPL,7/30/2012,APPLE INC
AAPL,7/27/2012,APPLE INC
AAPL,9/13/2011,APPLE INC
AAPL,1/27/2013,APPLE INC
AAPL,7/19/2012,APPLE INC
AAPL,1/25/2013,APPLE INC
AAPL,9/2/2011,APPLE INC
AAPL,1/14/2013,APPLE INC
AAPL,1/22/2013,APPLE INC
AAPL,8/3/2009,APPLE INC
AAPL,1/15/2012,APPLE INC
AAPL,1/23/2013,APPLE INC
AAPL,9/24/2011,APPLE INC
AAPL,1/16/2013,APPLE INC
AAPL,8/26/2009,APPLE INC
AAPL,9/29/2011,APPLE INC
AAPL,9/28/2011,APPLE INC
AAPL,2/4/2013,APPLE INC
AAPL,2/13/2013,APPLE INC
AAPL,2/3/2013,APPLE INC
AAPL,7/30/2009,APPLE INC
AAPL,2/8/2013,APPLE INC
AAPL,2/7/2013,APPLE INC
AAPL,8/10/2012,APPLE INC
AAPL,2/9/2013,APPLE INC
AAPL,2/5/2013,APPLE INC
AAPL,2/12/2013,APPLE INC
AAPL,8/17/2012,APPLE INC
AAPL,2/1/2013,APPLE INC
AAPL,2/13/2012,APPLE INC
AAPL,6/30/2009,APPLE INC
AAPL,1/15/2013,APPLE INC
AAPL,9/21/2012,APPLE INC
AAPL,7/13/2009,APPLE INC
AAPL,9/30/2011,APPLE INC
AAPL,7/16/2012,APPLE INC
AAPL,1/13/2013,APPLE INC
ABB,4/21/2012,A B B LTD
ABB,6/9/2011,A B B LTD
ABK,4/20/2010,AMBAC FINANCIAL GROUP INC
ABK,2/10/2009,AMBAC FINANCIAL GROUP INC
ABT,2/11/2013,ABBOTT LABORATORIES
ABT,4/2/2012,ABBOTT LABORATORIES
ABV,6/15/2012,COMPANHIA DE BEBIDAS DAS AMERS
ABX,9/13/2010,BARRICK GOLD CORP
ABX,2/12/2013,BARRICK GOLD CORP
ABX,9/20/2012,BARRICK GOLD CORP
ABX,1/15/2013,BARRICK GOLD CORP
ABX,1/29/2013,BARRICK GOLD CORP
ACAS,6/3/2010,AMERICAN CAPITAL LTD
ACE,6/29/2010,ACE LTD NEW
ACHC,7/15/2012,ACADIA HEALTHCARE CO INC
ACHN,3/15/2012,ACHILLION PHARMACEUTICALS INC
ACI,5/4/2012,ARCH COAL INC
ACI,1/10/2013,ARCH COAL INC
ACI,10/11/2012,ARCH COAL INC
ACI,12/2/2012,ARCH COAL INC
ACI,10/18/2012,ARCH COAL INC
ACI,10/17/2012,ARCH COAL INC
ACI,2/11/2013,ARCH COAL INC
ACI,12/27/2011,ARCH COAL INC
ACIW,11/9/2012,A C I WORLDWIDE INC
ACIW,10/5/2012,A C I WORLDWIDE INC
ACN,12/19/2012,ACCENTURE PLC IRELAND
ACTV,1/14/2013,ACTIVE NETWORK INC
ADBE,2/11/2013,ADOBE SYSTEMS INC
ADBE,12/15/2012,ADOBE SYSTEMS INC
ADBE,12/14/2012,ADOBE SYSTEMS INC
ADBE,6/19/2012,ADOBE SYSTEMS INC
ADEP,4/21/2012,ADEPT TECHNOLOGY INC
ADI,5/18/2010,ANALOG DEVICES INC
ADM,12/23/2012,ARCHER DANIELS MIDLAND CO
ADNC,9/7/2012,AUDIENCE INC
ADSK,9/4/2012,AUTODESK INC
ADSK,6/9/2011,AUTODESK INC
ADT,12/16/2012,A D T CORP
ADT,12/18/2012,A D T CORP
AEA,2/16/2012,ADVANCE AMERICA CASH ADV CTRS IN
AEGR,10/12/2012,AEGERION PHARMACEUTICALS INC
AEO,6/29/2010,AMERICAN EAGLE OUTFITTERS INC NE
AEO,7/16/2010,AMERICAN EAGLE OUTFITTERS INC NE
AEP,7/16/2012,AMERICAN ELECTRIC POWER CO INC
AET,10/10/2012,AETNA INC NEW
AET,1/31/2013,AETNA INC NEW
AET,9/19/2012,AETNA INC NEW
AET,6/28/2012,AETNA INC NEW
AEZS,9/24/2012,AETERNA ZENTARIS INC
AFL,2/6/2013,A F L A C INC
AFL,12/26/2012,A F L A C INC
AFL,12/28/2012,A F L A C INC
AFL,2/8/2013,A F L A C INC
AFL,9/17/2012,A F L A C INC
AGCO,11/14/2012,A G C O CORP
AGG,2/9/2013,ISHARES TRUST
AGG,1/2/2013,ISHARES TRUST
AGN,12/14/2012,ALLERGAN INC
AGNC,9/12/2012,AMERICAN CAPITAL AGENCY CORP
AGNC,5/3/2012,AMERICAN CAPITAL AGENCY CORP
AGNC,10/4/2010,AMERICAN CAPITAL AGENCY CORP
AGNC,7/18/2012,AMERICAN CAPITAL AGENCY CORP
AGO,6/19/2010,ASSURED GUARANTY LTD
AGYS,6/14/2011,AGILYSYS INC
AH,7/31/2012,ACCRETIVE HEALTH INC
AH,6/29/2010,ACCRETIVE HEALTH INC
AIG,3/3/2009,AMERICAN INTERNATIONAL GROUP INC
AIG,8/31/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,2/13/2013,AMERICAN INTERNATIONAL GROUP INC
AIG,9/12/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,10/4/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,10/8/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,11/2/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,12/11/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,1/9/2013,AMERICAN INTERNATIONAL GROUP INC
AIG,12/19/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,1/8/2013,AMERICAN INTERNATIONAL GROUP INC
AIG,12/14/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,2/4/2013,AMERICAN INTERNATIONAL GROUP INC
AIG,1/28/2013,AMERICAN INTERNATIONAL GROUP INC
AIG,12/10/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,2/5/2013,AMERICAN INTERNATIONAL GROUP INC
AIG,12/7/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,11/12/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,10/12/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,10/3/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,10/5/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,9/10/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,9/7/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,8/7/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,8/6/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,8/3/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,7/5/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,7/31/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,12/16/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,12/20/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,2/11/2013,AMERICAN INTERNATIONAL GROUP INC
AIG,5/4/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,4/12/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,4/5/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,9/3/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,11/3/2011,AMERICAN INTERNATIONAL GROUP INC
AIG,8/2/2012,AMERICAN INTERNATIONAL GROUP INC
AIG,6/9/2011,AMERICAN INTERNATIONAL GROUP INC
AIG,4/19/2010,AMERICAN INTERNATIONAL GROUP INC
AIG,3/15/2010,AMERICAN INTERNATIONAL GROUP INC
AIG,6/20/2010,AMERICAN INTERNATIONAL GROUP INC
AIG,9/23/2009,AMERICAN INTERNATIONAL GROUP INC
AIG,9/28/2009,AMERICAN INTERNATIONAL GROUP INC
AIG,10/15/2009,AMERICAN INTERNATIONAL GROUP INC
AIRM,12/17/2012,AIR METHODS CORP
AIRM,6/15/2010,AIR METHODS CORP
AIS,6/10/2011,ANTARES PHARMA INC
AIZ,6/28/2012,ASSURANT INC
AJG,6/15/2010,GALLAGHER ARTHUR J & CO
AKAM,11/27/2012,AKAMAI TECHNOLOGIES INC
AKAM,4/18/2012,AKAMAI TECHNOLOGIES INC
AKAM,4/10/2012,AKAMAI TECHNOLOGIES INC
AKAM,2/8/2012,AKAMAI TECHNOLOGIES INC
AKAM,9/25/2012,AKAMAI TECHNOLOGIES INC
AKAM,2/6/2013,AKAMAI TECHNOLOGIES INC
AKAM,2/15/2012,AKAMAI TECHNOLOGIES INC
AKAM,2/8/2013,AKAMAI TECHNOLOGIES INC
AKAM,2/7/2013,AKAMAI TECHNOLOGIES INC
AKAM,4/4/2012,AKAMAI TECHNOLOGIES INC
AKS,10/22/2012,A K STEEL HOLDING CORP
AKS,10/1/2012,A K STEEL HOLDING CORP
AKS,4/11/2012,A K STEEL HOLDING CORP
AKS,3/24/2009,A K STEEL HOLDING CORP
ALB,1/22/2013,ALBEMARLE CORP
ALGN,2/25/2012,ALIGN TECHNOLOGY INC
ALGN,5/29/2011,ALIGN TECHNOLOGY INC
ALGN,10/2/2012,ALIGN TECHNOLOGY INC
ALGN,7/22/2012,ALIGN TECHNOLOGY INC
ALK,12/11/2012,ALASKA AIRGROUP INC
ALL,2/4/2013,ALLSTATE CORP
ALL,9/25/2012,ALLSTATE CORP
ALTE,12/24/2012,ALTERRA CAPITAL HOLDINGS LTD
ALTR,7/20/2010,ALTERA CORP
ALTR,10/11/2010,ALTERA CORP
ALTR,2/11/2013,ALTERA CORP
ALXN,12/4/2011,ALEXION PHARMACEUTICALS INC
ALXN,10/23/2012,ALEXION PHARMACEUTICALS INC
AM,12/20/2012,AMERICAN GREETINGS CORP
AM,9/28/2012,AMERICAN GREETINGS CORP
AMAT,1/25/2013,APPLIED MATERIALS INC
AMAT,1/17/2013,APPLIED MATERIALS INC
AMAT,1/18/2013,APPLIED MATERIALS INC
AMAT,1/10/2013,APPLIED MATERIALS INC
AMD,10/11/2012,ADVANCED MICRO DEVICES INC
AMD,9/18/2012,ADVANCED MICRO DEVICES INC
AMD,4/20/2012,ADVANCED MICRO DEVICES INC
AMD,1/19/2013,ADVANCED MICRO DEVICES INC
AMD,1/23/2013,ADVANCED MICRO DEVICES INC
AMED,8/8/2010,AMEDISYS INC
AMED,8/9/2010,AMEDISYS INC
AMFI,4/14/2010,AMCORE FINANCIAL INC
AMGN,1/23/2013,AMGEN INC
AMGN,2/12/2013,AMGEN INC
AMGN,12/14/2012,AMGEN INC
AMPE,3/20/2012,AMPIO PHARMACEUTICALS INC
AMRN,7/12/2012,AMARIN CORP PLC
AMRN,8/9/2012,AMARIN CORP PLC
AMRN,12/7/2012,AMARIN CORP PLC
AMRN,12/14/2012,AMARIN CORP PLC
AMRN,1/17/2013,AMARIN CORP PLC
AMT,12/12/2012,AMERICAN TOWER CORP NEW
AMTD,1/8/2013,T D AMERITRADE HOLDING CORP
AMTD,8/3/2012,T D AMERITRADE HOLDING CORP
AMWD,2/9/2013,AMERICAN WOODMARK CORP
AMX,1/14/2013,AMERICA MOVIL S A B DE C V
AMX,3/30/2012,AMERICA MOVIL S A B DE C V
AMZN,11/23/2012,AMAZON COM INC
AMZN,11/1/2012,AMAZON COM INC
AMZN,10/26/2012,AMAZON COM INC
AMZN,4/26/2012,AMAZON COM INC
AMZN,10/24/2012,AMAZON COM INC
AMZN,10/21/2012,AMAZON COM INC
AMZN,10/18/2012,AMAZON COM INC
AMZN,10/5/2012,AMAZON COM INC
AMZN,9/20/2012,AMAZON COM INC
AMZN,9/28/2012,AMAZON COM INC
AMZN,8/6/2012,AMAZON COM INC
AMZN,9/19/2012,AMAZON COM INC
AMZN,9/14/2012,AMAZON COM INC
AMZN,9/4/2012,AMAZON COM INC
AMZN,7/27/2012,AMAZON COM INC
AMZN,6/27/2012,AMAZON COM INC
AMZN,6/7/2012,AMAZON COM INC
AMZN,9/6/2012,AMAZON COM INC
AMZN,7/26/2012,AMAZON COM INC
AMZN,4/27/2012,AMAZON COM INC
AMZN,4/4/2012,AMAZON COM INC
AMZN,4/2/2012,AMAZON COM INC
AMZN,3/30/2012,AMAZON COM INC
AMZN,7/19/2012,AMAZON COM INC
AMZN,4/30/2012,AMAZON COM INC
AMZN,3/20/2012,AMAZON COM INC
AMZN,3/9/2012,AMAZON COM INC
AMZN,3/6/2012,AMAZON COM INC
AMZN,1/11/2012,AMAZON COM INC
AMZN,12/11/2011,AMAZON COM INC
AMZN,3/29/2012,AMAZON COM INC
AMZN,10/17/2012,AMAZON COM INC
AMZN,11/20/2012,AMAZON COM INC
AMZN,10/19/2012,AMAZON COM INC
AMZN,11/19/2009,AMAZON COM INC
AMZN,11/30/2010,AMAZON COM INC
AMZN,1/29/2010,AMAZON COM INC
AMZN,8/17/2011,AMAZON COM INC
AMZN,1/27/2010,AMAZON COM INC
AMZN,11/29/2010,AMAZON COM INC
AMZN,12/22/2009,AMAZON COM INC
AMZN,11/16/2012,AMAZON COM INC
AMZN,10/25/2012,AMAZON COM INC
AMZN,9/29/2011,AMAZON COM INC
AMZN,9/28/2011,AMAZON COM INC
AMZN,3/11/2009,AMAZON COM INC
AMZN,8/18/2011,AMAZON COM INC
AMZN,11/14/2011,AMAZON COM INC
AMZN,12/1/2011,AMAZON COM INC
AMZN,7/22/2011,AMAZON COM INC
AMZN,2/7/2013,AMAZON COM INC
AMZN,2/2/2013,AMAZON COM INC
AMZN,2/1/2013,AMAZON COM INC
AMZN,1/31/2013,AMAZON COM INC
AMZN,1/29/2013,AMAZON COM INC
AMZN,1/28/2013,AMAZON COM INC
AMZN,1/25/2013,AMAZON COM INC
AMZN,1/17/2013,AMAZON COM INC
AMZN,1/16/2013,AMAZON COM INC
AMZN,1/15/2013,AMAZON COM INC
AMZN,1/10/2013,AMAZON COM INC
AMZN,1/9/2013,AMAZON COM INC
AMZN,1/8/2013,AMAZON COM INC
AMZN,1/7/2013,AMAZON COM INC
AMZN,1/23/2013,AMAZON COM INC
AMZN,1/4/2013,AMAZON COM INC
AMZN,1/3/2013,AMAZON COM INC
AMZN,12/31/2012,AMAZON COM INC
AMZN,12/30/2012,AMAZON COM INC
AMZN,1/30/2013,AMAZON COM INC
AMZN,12/27/2012,AMAZON COM INC
AMZN,12/24/2012,AMAZON COM INC
AMZN,12/23/2012,AMAZON COM INC
AMZN,12/21/2012,AMAZON COM INC
AMZN,2/5/2013,AMAZON COM INC
AMZN,12/18/2012,AMAZON COM INC
AMZN,12/12/2012,AMAZON COM INC
AMZN,12/3/2012,AMAZON COM INC
AMZN,11/30/2012,AMAZON COM INC
AMZN,11/29/2012,AMAZON COM INC
AMZN,11/28/2012,AMAZON COM INC
AMZN,11/27/2012,AMAZON COM INC
AMZN,11/26/2012,AMAZON COM INC
ANF,12/31/2012,ABERCROMBIE & FITCH CO
ANF,12/26/2012,ABERCROMBIE & FITCH CO
ANF,11/14/2012,ABERCROMBIE & FITCH CO
ANF,7/9/2012,ABERCROMBIE & FITCH CO
ANF,6/11/2012,ABERCROMBIE & FITCH CO
ANF,6/24/2010,ABERCROMBIE & FITCH CO
ANGI,8/29/2012,ANGIES LIST INC
ANH,6/27/2010,ANWORTH MORTGAGE ASSET CORP
ANN,12/23/2012,ANN INC
ANN,11/6/2012,ANN INC
ANR,1/23/2013,ALPHA NATURAL RESOURCES INC
ANR,11/7/2012,ALPHA NATURAL RESOURCES INC
ANR,10/18/2012,ALPHA NATURAL RESOURCES INC
ANR,10/17/2012,ALPHA NATURAL RESOURCES INC
ANR,12/2/2012,ALPHA NATURAL RESOURCES INC
ANR,10/12/2012,ALPHA NATURAL RESOURCES INC
ANR,12/31/2012,ALPHA NATURAL RESOURCES INC
ANR,9/14/2012,ALPHA NATURAL RESOURCES INC
ANR,9/10/2012,ALPHA NATURAL RESOURCES INC
ANR,8/2/2012,ALPHA NATURAL RESOURCES INC
ANTH,12/28/2012,ANTHERA PHARMACEUTICALS INC
AOL,1/28/2013,A O L INC
AOL,7/26/2012,A O L INC
AOL,12/27/2012,A O L INC
AON,6/15/2010,AON CORP
AONE,6/24/2010,A123 SYSTEMS INC
AONE,5/11/2010,A123 SYSTEMS INC
AONE,6/19/2010,A123 SYSTEMS INC
AONE,6/29/2010,A123 SYSTEMS INC
AOS,2/12/2013,SMITH A O CORP
APA,2/4/2013,APACHE CORP
APA,12/18/2012,APACHE CORP
APA,2/3/2011,APACHE CORP
APA,7/20/2010,APACHE CORP
APC,1/28/2013,ANADARKO PETROLEUM CORP
APC,8/2/2012,ANADARKO PETROLEUM CORP
APC,7/16/2012,ANADARKO PETROLEUM CORP
APC,1/22/2013,ANADARKO PETROLEUM CORP
APEI,6/15/2010,AMERICAN PUBLIC EDUCATION INC
APKT,2/8/2013,ACME PACKET INC
APKT,2/4/2013,ACME PACKET INC
APKT,10/24/2012,ACME PACKET INC
APKT,9/17/2012,ACME PACKET INC
APKT,9/15/2012,ACME PACKET INC
APKT,9/14/2012,ACME PACKET INC
APKT,2/3/2012,ACME PACKET INC
APOL,1/8/2013,APOLLO GROUP INC
APOL,3/17/2009,APOLLO GROUP INC
APOL,1/9/2013,APOLLO GROUP INC
APP,1/29/2013,AMERICAN APPAREL INC
APRI,3/9/2011,APRICUS BIOSCIENCES INC
ARB,12/18/2012,ARBITRON INC
ARBA,10/27/2011,ARIBA INC
ARIA,6/16/2011,ARIAD PHARMACEUTICALS INC
ARMH,2/6/2013,A R M HOLDINGS PLC
ARMH,1/10/2013,A R M HOLDINGS PLC
ARMH,12/22/2011,A R M HOLDINGS PLC
ARNA,11/20/2012,ARENA PHARMACEUTICALS INC
ARNA,8/28/2012,ARENA PHARMACEUTICALS INC
ARNA,7/11/2012,ARENA PHARMACEUTICALS INC
ARNA,7/6/2012,ARENA PHARMACEUTICALS INC
ARNA,6/28/2012,ARENA PHARMACEUTICALS INC
ARNA,7/18/2012,ARENA PHARMACEUTICALS INC
ARNA,6/22/2012,ARENA PHARMACEUTICALS INC
ARNA,6/18/2012,ARENA PHARMACEUTICALS INC
ARNA,6/13/2012,ARENA PHARMACEUTICALS INC
ARNA,6/12/2012,ARENA PHARMACEUTICALS INC
ARNA,8/5/2012,ARENA PHARMACEUTICALS INC
ARNA,5/11/2012,ARENA PHARMACEUTICALS INC
ARNA,5/8/2012,ARENA PHARMACEUTICALS INC
ARNA,1/18/2013,ARENA PHARMACEUTICALS INC
ARNA,12/17/2012,ARENA PHARMACEUTICALS INC
ARNA,1/15/2013,ARENA PHARMACEUTICALS INC
ARO,4/11/2012,AEROPOSTALE INC
ARUN,6/13/2011,ARUBA NETWORKS INC
