AAPL,1/10/2013,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2013-01-09%20until%3A2013-01-11&src=typd&vertical=default&f=tweets&lang=en
AAPL,6/25/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-06-24%20until%3A2012-06-26&src=typd&vertical=default&f=tweets&lang=en
AAPL,7/13/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-07-12%20until%3A2012-07-14&src=typd&vertical=default&f=tweets&lang=en
AAPL,1/3/2013,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2013-01-02%20until%3A2013-01-04&src=typd&vertical=default&f=tweets&lang=en
AAPL,12/27/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-12-26%20until%3A2012-12-28&src=typd&vertical=default&f=tweets&lang=en
AAPL,1/6/2013,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2013-01-05%20until%3A2013-01-07&src=typd&vertical=default&f=tweets&lang=en
AAPL,12/24/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-12-23%20until%3A2012-12-25&src=typd&vertical=default&f=tweets&lang=en
AAPL,6/18/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-06-17%20until%3A2012-06-19&src=typd&vertical=default&f=tweets&lang=en
AAPL,9/4/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-09-03%20until%3A2012-09-05&src=typd&vertical=default&f=tweets&lang=en
AAPL,9/7/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-09-06%20until%3A2012-09-08&src=typd&vertical=default&f=tweets&lang=en
AAPL,8/28/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-08-27%20until%3A2012-08-29&src=typd&vertical=default&f=tweets&lang=en
AAPL,9/5/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-09-04%20until%3A2012-09-06&src=typd&vertical=default&f=tweets&lang=en
AAPL,9/4/2009,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2009-09-03%20until%3A2009-09-05&src=typd&vertical=default&f=tweets&lang=en
AAPL,9/10/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-09-09%20until%3A2012-09-11&src=typd&vertical=default&f=tweets&lang=en
AAPL,8/27/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-08-26%20until%3A2012-08-28&src=typd&vertical=default&f=tweets&lang=en
AAPL,8/24/2012,APPLE INC,https://twitter.com/search?q=APPLE%20INC%20lang%3Aen%20since%3A2012-08-23%20until%3A2012-08-25&src=typd&vertical=default&f=tweets&lang=en
